name,code,sex,age,ex_2015,ex_2019,ex_2020,ex_diff_1519,ex_diff_1920,ex_diff_1920_q025,ex_diff_1920_q975,ex_avgdiff_pre2020,ex_avgdiff_pre2020_q025,ex_avgdiff_pre2020_q975,rank_e0f19,rank_d0m20
Switzerland,CH,Male,50,32.32733131410491,33.51818107087506,32.62617876597692,1.1908497567701488,-0.892002304898142,-1.0310199186308968,-0.7652973606533844,0.2977124391925372,0.2635378685419318,0.33497286613089805,29,14
Switzerland,CH,Male,60,23.33213695482998,24.39555299965173,23.50419265835766,1.06341604482175,-0.8913603412940709,-1.0280833041514754,-0.7598745927421903,0.2658540112054375,0.23141998777018108,0.3006753023133851,29,14
Switzerland,CH,Male,70,15.221645838053382,16.119898002837683,15.209945142477507,0.8982521647843011,-0.9099528603601765,-1.041200412790689,-0.7991946795615611,0.22456304119607529,0.19161292783797967,0.25774445532335916,29,14
Switzerland,CH,Male,80,8.22108319543321,8.943046058176925,8.027367660819037,0.721962862743716,-0.9156783973578886,-1.0416643271687693,-0.8058864033826774,0.180490715685929,0.14662927483578586,0.214391348415169,29,14
Switzerland,CH,Male,85,5.338622459623231,6.040355945914712,5.04898027740038,0.7017334862914808,-0.9913756685143316,-1.1459203402055929,-0.8454391118140383,0.1754333715728702,0.13974122297041774,0.2191885116283172,29,14
Chile*,CL,Female,0,83.38516914372379,83.8720496611764,82.95867039455958,0.48688051745261873,-0.913379266616829,-1.0694166413192874,-0.7502505827150359,0.16229350581753957,0.10718615136823609,0.21697247644929166,18,7
Chile*,CL,Female,10,74.01931249320768,74.43730857502945,73.39742264956,0.4179960818217694,-1.0398859254694486,-1.1918281900745868,-0.8893133606686195,0.13933202727392313,0.08740248981647009,0.1908096743301108,18,7
Chile*,CL,Female,20,64.16349181044963,64.56435067300598,63.522272959075636,0.4008588625563476,-1.0420777139303397,-1.1840861169356756,-0.8915170268092654,0.13361962085211587,0.07966467906892352,0.1867084070272405,18,7
Chile*,CL,Female,30,54.35142808772397,54.76845498805486,53.7291148494889,0.41702690033089596,-1.0393401385659615,-1.1807712830277755,-0.8919294657646059,0.1390089667769653,0.08813199491313922,0.1896122528234086,18,7
Chile*,CL,Female,40,44.60755182351901,45.058811303766724,44.018818208139635,0.4512594802477139,-1.0399930956270893,-1.181102265380415,-0.8998578171055778,0.15041982674923796,0.098822023001577,0.20061917221509867,18,7
Chile*,CL,Female,50,35.12215423836664,35.55440513668367,34.56465553325424,0.43225089831702945,-0.9897496034294306,-1.1283308459482106,-0.8536743131274116,0.14408363277234315,0.0946819090223063,0.1943994438713506,18,7
Chile*,CL,Female,60,26.12748687930623,26.506548470297083,25.587075983596446,0.37906159099085457,-0.9194724867006379,-1.0467229827122957,-0.7792245149508827,0.1263538636636182,0.07899356097490272,0.1805486233719779,18,7
Chile*,CL,Female,70,17.836436222180676,18.148850462000965,17.388476079490847,0.3124142398202885,-0.7603743825101184,-0.8903040734185713,-0.6198754323482538,0.10413807994009616,0.05566028364755568,0.15670619590955284,18,7
Chile*,CL,Female,80,10.96265010518235,11.19053960740645,10.54891706309927,0.22788950222409987,-0.6416225443071806,-0.7839471512309026,-0.4830054585400141,0.07596316740803329,0.022512052861735018,0.12575949907885925,18,7
Chile*,CL,Female,85,8.180571451748031,8.34097101386806,7.836514495253428,0.1603995621200287,-0.5044565186146324,-0.6568760672580858,-0.33255990328201945,0.053466520706676235,-0.009754841598275731,0.1076683403416942,18,7
Chile*,CL,Male,0,77.71290925216043,78.30454881018957,76.94148783957807,0.5916395580291436,-1.3630609706114996,-1.5198409619718687,-1.2170803380151902,0.19721318600971452,0.1432067883448686,0.24634047253368246,18,7
Chile*,CL,Male,10,68.37540498551219,68.96288101895634,67.47457389885865,0.5874760334441476,-1.4883071200976872,-1.619839414378005,-1.3545548304419377,0.19582534448138253,0.14547744261024853,0.2419399630428068,18,7
Chile*,CL,Male,20,58.59911002525038,59.19526724369878,57.67202440241826,0.596157218448397,-1.5232428412805206,-1.6549182437345744,-1.3941063597167693,0.19871907281613232,0.14819387853146698,0.24647983544465463,18,7
Chile*,CL,Male,30,49.121865480347644,49.72714014018682,48.20001152668157,0.60527465983917494,-1.5271286135052478,-1.6596618485942591,-1.403068263289426,0.20175821994639165,0.15209405014160668,0.2470309093289363,18,7
Chile*,CL,Male,40,39.728959528492474,40.319265922385426,38.8273224255406,0.590306393892952,-1.4919434968448257,-1.6165659178904417,-1.3610543310647043,0.19676879796431734,0.14817910837644668,0.24064611657441687,18,7
Chile*,CL,Male,50,30.629106582583667,31.152230575358907,29.726956197701885,0.5231239927752398,-1.425274377657022,-1.5467045314399872,-1.2942861724388426,0.17437466425841328,0.12831430000477317,0.21980910260339043,18,7
Chile*,CL,Male,60,22.152441815539945,22.6285356067645,21.35731867640585,0.47609379122455664,-1.2712169303586514,-1.399607753766397,-1.1366408685388474,0.15869793040818556,0.11216823132004278,0.20658216593736345,18,7
Chile*,CL,Male,70,14.649577670021626,14.999621322059388,14.015228973072707,0.3500436520377619,-0.984392348986681,-1.1129143239406245,-0.8680827219723326,0.11668121734592063,0.06719991966382173,0.16406256836379585,18,7
Chile*,CL,Male,80,8.899860426207372,9.117361676216674,8.35767843195836,0.21750125000930254,-0.7596832442583139,-0.9156975655756923,-0.6398001731032908,0.07250041666976752,0.017098550789876033,0.12184388567757863,18,7
Chile*,CL,Male,85,6.751158038522337,6.869152124266455,6.264388853785447,0.11799408574411796,-0.6047632704810075,-0.780153711748387,-0.441515235545189,0.03933136191470599,-0.030486916373496237,0.1022644579334325,18,7
Czechia,CZ,Female,0,81.46116879472162,82.08701448078159,81.18170356938519,0.625845686059975,-0.9053109113963984,-1.0348107996034717,-0.7666321663618554,0.15646142151499376,0.12107122714700003,0.19206205347011387,10,11
Czechia,CZ,Female,10,71.7057530558088,72.3479065664388,71.38442328054097,0.6421535106299956,-0.9634832858978228,-1.0844948306188917,-0.8348506786446741,0.1605383776574989,0.12960028062468512,0.19603964270582513,10,11
Czechia,CZ,Female,20,61.802510874433395,62.43948996254899,61.452572856452875,0.636979088115595,-0.986917106096115,-1.1103687810934417,-0.8649070497262104,0.15924477202889875,0.12922622987778834,0.19069964622594604,10,11
Czechia,CZ,Female,30,51.938685446501786,52.597274985724134,51.58897733116826,0.6585895392223478,-1.008297654555875,-1.1295547303140439,-0.8914350005669901,0.16464738480558694,0.13491089866790607,0.1967775558368211,10,11
Czechia,CZ,Female,40,42.13737831516893,42.82790829620654,41.826826854816396,0.6905299810376064,-1.0010814413901414,-1.1257417213463743,-0.8869231047145313,0.1726324952594016,0.1432702834801801,0.2024933011314673,10,11
Czechia,CZ,Female,50,32.59368524849989,33.26239067936396,32.270629560194294,0.6687054308640725,-0.9917611191696665,-1.1208807698023402,-0.8788954845010872,0.16717635771601813,0.14009561748016164,0.19670012538188425,10,11
Czechia,CZ,Female,60,23.52340869691016,24.142172042349028,23.201167200592913,0.6187633454388681,-0.941004841756115,-1.0531301565157463,-0.8386336192054327,0.15469083635971703,0.1306318359078411,0.18412505826123624,10,11
Czechia,CZ,Female,70,15.27409294481765,15.841563189028456,14.87677093136126,0.5674702442108064,-0.9647922576671952,-1.0680733673441327,-0.8804465488700903,0.1418675610527016,0.11833859147617357,0.1681183422913501,10,11
Czechia,CZ,Female,80,8.267601305564146,8.765629254776195,7.842877085282093,0.49802794921204985,-0.9227521694941023,-1.0169708437900338,-0.8282572605973455,0.12450698730301246,0.0991280801170738,0.1509186173496001,10,11
Czechia,CZ,Female,85,5.600568192968235,5.999699774539424,5.125360926459096,0.3991315815711891,-0.8743388480803285,-0.9829933768293504,-0.7614071782609002,0.09978289539279728,0.07174913951703389,0.13202171707896174,10,11
Czechia,CZ,Male,0,75.63519918998449,76.44845733688231,75.34190735909574,0.813258146897823,-1.106549977786571,-1.261594147840792,-0.9539676894617178,0.20331453672445576,0.16334604201217734,0.2433293753484981,10,11
Czechia,CZ,Male,10,65.94385010068791,66.74114642606723,65.60848340919662,0.797296325379321,-1.1326630168706089,-1.2821762862039026,-0.9930648221468878,0.19932408134483026,0.16453243416270125,0.23540406205297268,10,11
Czechia,CZ,Male,20,56.08659291288378,56.901115369114656,55.72845165166746,0.8145224562308755,-1.1726637174471932,-1.3089270090863458,-1.0394113265463036,0.20363061405771887,0.17086019691532467,0.23688969706728893,10,11
Czechia,CZ,Male,30,46.45678674873625,47.282987633049146,46.072566746901224,0.8262008843128967,-1.2104208861479222,-1.333066260603343,-1.0870890844886425,0.20655022107822418,0.17536170325479888,0.23846510905710316,10,11
Czechia,CZ,Male,40,36.885802350390215,37.709572847673364,36.51692659143768,0.8237704972831494,-1.1926462562356832,-1.3196234924907557,-1.072915462136474,0.20594262432078736,0.17636159051099354,0.23762181052099432,10,11
Czechia,CZ,Male,50,27.695089210640575,28.46415525188726,27.280240098699558,0.7690660412466848,-1.1839151531877015,-1.3031132610924336,-1.0646924122647592,0.1922665103116712,0.16464860374356988,0.2216937617201388,10,11
Czechia,CZ,Male,60,19.35614835091682,20.065705910935307,18.910875073976857,0.7095575600184887,-1.1548308369584497,-1.2608927470779483,-1.0501502949855568,0.17738939000462217,0.15044088455510435,0.20354466510426678,10,11
Czechia,CZ,Male,70,12.516572516437583,13.093913539836224,11.956981278775334,0.5773410233986418,-1.13693226106089,-1.2438190489539107,-1.0335833555414884,0.14433525584966045,0.11479103608644346,0.1703962086382924,10,11
Czechia,CZ,Male,80,7.071751953803418,7.548949297414737,6.550062851773644,0.4771973436113184,-0.9988864456410926,-1.1060177695049838,-0.8964509329539051,0.1192993359028296,0.09011971428668568,0.1477020388934659,10,11
Czechia,CZ,Male,85,4.843833364576272,5.45856565076583,4.52685268601727,0.6147322861895574,-0.9317129647485594,-1.060591590800009,-0.7978037590744026,0.15368307154738936,0.11567842417480798,0.1910623049690397,10,11
Germany*,DE,Female,0,82.92678997739081,83.68693665052692,83.46803500311988,0.7601466731361057,-0.2189016474070371,-0.27516800146948306,-0.17258478315528195,0.19003666828402643,0.17925785247429227,0.20227376305898348,16,25
Germany*,DE,Female,10,73.08086642618807,73.87253982983488,73.62508269204886,0.7916734036468114,-0.24745713778601441,-0.30117759142284195,-0.20355196017641403,0.19791835091170284,0.1867959521738512,0.20989497345318087,16,25
Germany*,DE,Female,20,63.24472062814337,64.01886130838838,63.770073464360976,0.7741406802450115,-0.2487878440274045,-0.30196149850295606,-0.20723863756205108,0.19353517006125287,0.18292858243099022,0.2050765607900939,16,25
Germany*,DE,Female,30,53.411740762585275,54.1485595181978,53.90615485252483,0.736818755612525,-0.24240466567297148,-0.2956500590886243,-0.20015317856596426,0.18420468890313124,0.17360800591590522,0.19568216854628093,16,25
Germany*,DE,Female,40,43.61604312247593,44.35937779368381,44.10752910981465,0.743334671207883,-0.2518486838691629,-0.30311084275825007,-0.2106985929299297,0.18583366780197075,0.17536362364967872,0.19788714931695942,16,25
Germany*,DE,Female,50,34.04770997860963,34.758533006416755,34.52077512606712,0.7108230278071233,-0.2377578803496334,-0.2825477577189586,-0.1999685491614912,0.1777057569517808,0.16694287658519694,0.1884793220590253,16,25
Germany*,DE,Female,60,24.983380240419507,25.638799625306476,25.37191400669879,0.6554193848869687,-0.26688561860768445,-0.30799807245618416,-0.22987131877835854,0.16385484622174218,0.15406672546504369,0.1741069131276027,16,25
Germany*,DE,Female,70,16.594065503960234,17.28062528732112,16.97307462245328,0.6865597833608845,-0.3075506648678399,-0.34790198537116507,-0.2717976746174895,0.17163994584022113,0.16257523740059826,0.181225049386643,16,25
Germany*,DE,Female,80,9.03579337079286,9.866147906933012,9.535958314316733,0.8303545361401525,-0.33018959261627856,-0.3681751526701155,-0.29323503738071155,0.20758863403503813,0.19837805158069813,0.21671298566138264,16,25
Germany*,DE,Female,85,5.997472686412788,6.839833911567101,6.494015425656998,0.8423612251543133,-0.34581848591010367,-0.3878039868129364,-0.30483043844500957,0.21059030628857833,0.2008976904948252,0.22016566480457694,16,25
Germany*,DE,Male,0,78.29266012127223,79.1364480077119,78.79519716909093,0.8437878864396708,-0.3412508386209794,-0.39607355108451436,-0.2833164202368057,0.2109469716099177,0.19719969557449774,0.22343803757504305,16,25
Germany*,DE,Male,10,68.46461543215281,69.33661051021326,68.98077262754656,0.8719950780604506,-0.35583788266670524,-0.4111480176265346,-0.3011959505995659,0.21799876951511266,0.20495179847450312,0.23054329896115322,16,25
Germany*,DE,Male,20,58.6990803246273,59.56748161566433,59.192964008398604,0.8684012910370242,-0.37451760726572303,-0.426769403021453,-0.31885112841898294,0.21710032275925606,0.2054391861703404,0.22933399282865946,16,25
Germany*,DE,Male,30,48.98932727667449,49.816601977823645,49.42435364663773,0.8272747011491575,-0.3922483311859182,-0.4400100027046127,-0.3390936093743193,0.20681867528728937,0.1959582239068648,0.21875130977810917,16,25
Germany*,DE,Male,40,39.358903351861066,40.15776203726843,39.77247569605177,0.7988586854073603,-0.3852863412166556,-0.4329888388509165,-0.33824014014090165,0.19971467135184007,0.1887545847909971,0.21157448903490694,16,25
Germany*,DE,Male,50,30.045685889375523,30.815330713898593,30.43118407091077,0.7696448245230698,-0.3841466429878224,-0.42445843990393595,-0.3432173307939862,0.19241120613076745,0.18139483451879823,0.20317179505349298,16,25
Germany*,DE,Male,60,21.563530207052963,22.204388693616995,21.823114256885685,0.6408584865640314,-0.3812744367313101,-0.42001957698634707,-0.338492878028382,0.16021462164100786,0.1490160740796525,0.17094853484898337,16,25
Germany*,DE,Male,70,14.159767301779224,14.902130069455266,14.493461255220836,0.7423627676760418,-0.4086688142344297,-0.44749721421198396,-0.3692932865802029,0.18559069191901045,0.17562957353408445,0.19546903748744862,16,25
Germany*,DE,Male,80,7.832887926961664,8.72767459441462,8.266758313890401,0.894786667452955,-0.4609162805242182,-0.4977772410292196,-0.42070807493471624,0.22369666686323875,0.21303575535754943,0.23219299666572601,16,25
Germany*,DE,Male,85,5.436415045908762,6.35633330351058,5.8859163384765445,0.9199182576018172,-0.4704169650340351,-0.5200668428165203,-0.4202866904942131,0.2299795644004543,0.21747889874543402,0.24179129720328366,16,25
Denmark,DK,Female,0,82.5197849151587,83.22797304545415,83.297173596803475,0.7081881302954542,0.06920055134932568,-0.11477276613890233,0.26724875812411686,0.17704703257386356,0.12642761818442744,0.22929729293909076,13,29
Denmark,DK,Female,10,72.87682192516667,73.49223984847504,73.55313092915442,0.615417923308371,0.06089108067938298,-0.11432122995176036,0.23990380841835188,0.15385448082709274,0.10691281223489729,0.2009436222593165,13,29
Denmark,DK,Female,20,62.93558205461649,63.552455212224615,63.616697753770225,0.6168731576081257,0.06424254154561027,-0.10479364254530577,0.23761722992757622,0.15421828940203142,0.10878302594895514,0.2001579223222417,13,29
Denmark,DK,Female,30,53.03414980530589,53.66147566084762,53.745052695725185,0.6273258555417343,0.08357703487756396,-0.07578479893455743,0.2586343674340812,0.15683146388543356,0.11182021077704936,0.20032786003305758,13,29
Denmark,DK,Female,40,43.214640110943094,43.8543315388413,43.93433745063766,0.6396914278982067,0.08000591179636274,-0.08035083831470899,0.25717309761517926,0.15992285697455166,0.11665274851806769,0.20589342832014484,13,29
Denmark,DK,Female,50,33.637508368067785,34.202682845412234,34.30145870654077,0.5651744773444491,0.0987758611285372,-0.06175029767719166,0.26353512476429614,0.14129361933611229,0.10158921944172294,0.18512639557224064,13,29
Denmark,DK,Female,60,24.63915762282238,25.050186278393767,25.111080653220554,0.41102865557138557,0.06089437482678761,-0.09079526174444981,0.22401497828552458,0.10275716389284639,0.0629923851937691,0.1436625983149688,13,29
Denmark,DK,Female,70,16.362046967424416,16.78132706266631,16.82958643531976,0.4192800952418949,0.04825937265345104,-0.10463830526625309,0.18918085334497536,0.10482002381047373,0.07004920603569172,0.14245410191328262,13,29
Denmark,DK,Female,80,9.217931187210274,9.467005322398256,9.479859860114704,0.24907413518798194,0.012854537716448178,-0.14931185681661688,0.15389227166670716,0.062268533796995484,0.02648007977461523,0.10216774619067417,13,29
Denmark,DK,Female,85,6.480257344105303,6.561026617394629,6.511751924280927,0.08076927328932548,-0.04927469311370203,-0.2336647880027939,0.10398838584491489,0.02019231832233137,-0.019455014093758674,0.06529112124753757,13,29
Denmark,DK,Male,0,78.71691830502863,79.38877968234814,79.44280417872015,0.6718613773195159,0.05402449637200846,-0.1593951322946463,0.2660543875852987,0.16796534432987897,0.11739985204106934,0.22659403123844785,13,29
Denmark,DK,Male,10,69.09125778182126,69.7117780444445,69.78004540327746,0.6205202626232449,0.06826735883295498,-0.12496999009873094,0.2741137079884345,0.15513006565581122,0.10267665229938655,0.20827403194458732,13,29
Denmark,DK,Male,20,59.18058308991255,59.826243606757515,59.8738696544447,0.6456605168449627,0.04762604768718148,-0.14221546849250172,0.2353406022405639,0.16141512921124068,0.11062138300976604,0.2106584583741823,13,29
Denmark,DK,Male,30,49.42579562363354,50.06311027634761,50.12810110668379,0.6373146527140676,0.06499083033618547,-0.12907029311788493,0.2505389600575302,0.1593286631785169,0.11119906375258265,0.20526792553443296,13,29
Denmark,DK,Male,40,39.71583541112869,40.37715247934698,40.455001939691314,0.6613170682182954,0.07784946034433204,-0.11195097493667365,0.2547046264027797,0.16532926705457385,0.11666552481120643,0.21027569400030088,13,29
Denmark,DK,Male,50,30.347057364297687,30.931951944397035,31.02055883956318,0.5848945800993484,0.08860689516614428,-0.08526235952959897,0.2644998687571438,0.1462236450248371,0.10026840180745962,0.18918450432018513,13,29
Denmark,DK,Male,60,21.766708615371563,22.161216232090325,22.17563995154222,0.3945076167187622,0.014423719451894357,-0.1361929375898323,0.17977557388250465,0.09862690417969056,0.05802329251439538,0.1389680849765279,13,29
Denmark,DK,Male,70,14.105438548600352,14.663948286718215,14.538223533869427,0.5585097381178628,-0.1257247528487877,-0.2655351505769775,0.01387957630437576,0.1396274345294657,0.10226655308704863,0.17971932533871549,13,29
Denmark,DK,Male,80,7.823383806061723,8.158080040579211,7.91618268735295,0.3346962345174882,-0.24189735322626138,-0.3935515231399458,-0.09066889687380003,0.08367405862937205,0.04114265131775785,0.12562982165829117,13,29
Denmark,DK,Male,85,5.4349447120809256,5.7027385484080595,5.288457771632677,0.26779383632713394,-0.41428077677538244,-0.5967253445510246,-0.252337060670592,0.06694845908178348,0.016715317865862916,0.10862759029464122,13,29
Estonia,EE,Female,0,81.95289217820205,82.8345086724792,82.62225930534103,0.8816164942771536,-0.21224936713817044,-0.6713633347146633,0.196888602185022,0.2204041235692884,0.11361592917630699,0.3229558015036856,12,27
Estonia,EE,Female,10,72.25113425112292,72.96926949954663,72.79613851767104,0.7181352484237067,-0.1731309818755875,-0.5927136859206257,0.2193034093890407,0.17953381210592667,0.0740861139008766,0.27790003927905643,12,27
Estonia,EE,Female,20,62.420741269277094,63.11507283029435,62.904691213243346,0.6943315610172576,-0.21038161705100578,-0.6252152088738805,0.1604524176788932,0.1735828902543144,0.07077431569211382,0.2730313305362203,12,27
Estonia,EE,Female,30,52.619192826955306,53.32361794672654,53.04067426788445,0.704425119771237,-0.2829436788420949,-0.7049017652431047,0.07797821777989328,0.17610627994280925,0.07371650089555506,0.2739194171430422,12,27
Estonia,EE,Female,40,42.95267788130158,43.6329629014991,43.284796760588996,0.6802850201975161,-0.34816614091010223,-0.7321474488078923,0.003474716036126283,0.17007125504937903,0.08471454856413368,0.2650358852858987,12,27
Estonia,EE,Female,50,33.52811381165273,34.1889407513252,33.82644514988478,0.660826939672468,-0.3624956014404148,-0.7057548744193791,-0.04353744639752437,0.165206734918117,0.07693771995197923,0.25113720339908774,12,27
Estonia,EE,Female,60,24.57299807475582,25.18552338126495,24.982647089417256,0.6125253065091307,-0.2028762918476943,-0.5198056228640026,0.07619460456403127,0.15313132662728268,0.07280702700696158,0.23525332533437499,12,27
Estonia,EE,Female,70,16.37295430529009,16.725162963930444,16.64909505607594,0.3522086586403539,-0.07606790785450457,-0.3971116004958749,0.16485738947793321,0.08805216466008847,0.02416390051082551,0.16424332788025467,12,27
Estonia,EE,Female,80,9.271706195868315,9.638095788288691,9.451029088086116,0.3663895924203757,-0.18706670020257476,-0.44835485902887073,0.06682997699895452,0.09159739810509393,0.028084091458799323,0.15587907062796524,12,27
Estonia,EE,Female,85,6.601372410010834,6.726618597280595,6.451957951166394,0.12524618726976122,-0.27466064611420116,-0.5697850515089877,0.04510330638222331,0.031311546817440306,-0.05391847592188184,0.10061813003751571,12,27
Estonia,EE,Male,0,73.16477194967572,74.53623706333926,74.35509609125118,1.3714651136635325,-0.18114097208807323,-0.6435142402201983,0.2614300450077606,0.34286627841588313,0.23091003052979006,0.46040934620476304,12,27
Estonia,EE,Male,10,63.463035959334164,64.80087452045301,64.53253659017876,1.3378385611188435,-0.26833793027424235,-0.7106752479926974,0.1892440523452643,0.33445964027971087,0.23285032541914413,0.44865865146190054,12,27
Estonia,EE,Male,20,53.672830539827935,54.97604278253349,54.691229049407404,1.3032122427055555,-0.2848137331260858,-0.7176848070182356,0.13698666644658816,0.32580306067638887,0.21855211397266538,0.4338192378101116,12,27
Estonia,EE,Male,30,44.15386806020109,45.35378875927658,45.03550924026688,1.1999206990754914,-0.31827951900969964,-0.7311212686030595,0.061074069957575534,0.29998017476887284,0.20089884507665973,0.40854483133040354,12,27
Estonia,EE,Male,40,35.11988389515989,35.92327123951405,35.696248794641114,0.8033873443541637,-0.22702244487293655,-0.6109966889843076,0.17226985993324284,0.20084683608854093,0.09887343627940362,0.2980226919016875,12,27
Estonia,EE,Male,50,26.367274150732623,27.018636064444454,26.8375869686513,0.6513619137118312,-0.18104909579315276,-0.5470206162832167,0.19808108461790525,0.1628404784279578,0.07397795605176465,0.26138597522930795,12,27
Estonia,EE,Male,60,18.65923658833647,19.258451845993918,19.141302709340984,0.5992152576574483,-0.1171491366529338,-0.46171509892918167,0.21017546152998237,0.14980381441436208,0.06490754900084841,0.23858183642548228,12,27
